500 0.001 100 0.5
torch.Size([1000, 64, 64, 40])
torch.Size([200, 64, 64, 40])
preprocessing finished, time used: 3.164904996752739
22123337
0 21.421428551897407 0.6477954265475273 0.0013878800310194491 0.0006063689244911075
1 19.84046564809978 0.7136006492376328 0.00033530410844832657 0.00025880628963932396
2 19.597284534946084 0.6090290696918964 0.00021151482895947994 0.0001756725797895342
3 19.279625099152327 0.43179143223911526 0.00014640105899889022 0.00013657561270520092
4 19.360434560105205 0.4033737727999687 0.0001205547273857519 0.00010598559339996427
5 19.135897679254413 0.39868050660938026 0.00010367689724080264 0.00010243873635772616
6 19.421959633007646 0.3955891425535083 9.746342129074037e-05 9.893693728372454e-05
7 19.626097071915865 0.39328112050890923 9.626601974014192e-05 9.951468207873404e-05
8 19.556352224200964 0.3909724470600486 0.00010212807729840278 0.00011187550146132707
9 19.53248786740005 0.38986290704458954 9.56141275819391e-05 9.272998955566437e-05
10 19.91680086031556 0.38758732624351977 9.323568869149313e-05 9.456649248022586e-05
11 19.853101896122098 0.3864220041595399 9.59656375925988e-05 9.548391215503216e-05
12 19.727172318845987 0.3854892367124558 9.479602437932044e-05 9.162422618828714e-05
13 19.88058882392943 0.3843721735291183 9.038556733867154e-05 8.986977918539197e-05
14 19.684930223971605 0.38331790182739495 9.293112123850733e-05 9.634336340241134e-05
15 19.802181823179126 0.38279431583359835 8.854446338955313e-05 8.61578929470852e-05
16 19.806335851550102 0.38135961815714836 8.456229034345596e-05 8.385092776734382e-05
17 20.102336168289185 0.3807205305993557 8.974018675507978e-05 8.91980534652248e-05
18 19.738184191286564 0.3801556154154241 8.551531209377572e-05 9.325543418526649e-05
19 19.780497362837195 0.37959694547578693 9.034781495574862e-05 8.490873937262222e-05
20 19.965921664610505 0.37910392381250857 9.446264861617237e-05 9.584847721271217e-05
21 19.914642123505473 0.37881592934951186 8.997405041009188e-05 0.0001109165622619912
22 19.875391064211726 0.37819529183208944 9.284655231749638e-05 0.00013126508507411928
23 20.142062436789274 0.3783816285803914 8.311333222081885e-05 8.394328062422574e-05
24 19.745147047564387 0.3774126349948347 8.451577881351113e-05 8.227830345276743e-05
25 20.11154694482684 0.37693192906677725 8.989021589513868e-05 0.00016498927725479008
26 20.017044154927135 0.37716699235141277 0.00012057775072753429 8.38203399325721e-05
27 19.774872260168195 0.37720125120133163 7.901356951333582e-05 8.164268132532015e-05
